index,avg_price,zipcode,city,suburb,bathrooms,bedrooms,index,avg_price_melb,Postcode,CouncilArea,Suburb,Bathroom,Bedroom2
121,142.66666666666666,3003.0,Melbourne,Melbourne,1.0,2.0,10,1500000.0,3003.0,,West Melbourne,2.0,3.0
121,142.66666666666666,3003.0,Melbourne,Melbourne,1.0,2.0,11,435000.0,3003.0,Melbourne,West Melbourne,1.0,1.0
121,142.66666666666666,3003.0,Melbourne,Melbourne,1.0,2.0,12,745125.0,3003.0,Melbourne,West Melbourne,1.0,2.0
121,142.66666666666666,3003.0,Melbourne,Melbourne,1.0,2.0,13,1371666.6666666667,3003.0,Melbourne,West Melbourne,1.0,3.0
121,142.66666666666666,3003.0,Melbourne,Melbourne,1.0,2.0,14,1900000.0,3003.0,Melbourne,West Melbourne,1.0,4.0
121,142.66666666666666,3003.0,Melbourne,Melbourne,1.0,2.0,15,906500.0,3003.0,Melbourne,West Melbourne,2.0,2.0
121,142.66666666666666,3003.0,Melbourne,Melbourne,1.0,2.0,16,902750.0,3003.0,Melbourne,West Melbourne,2.0,3.0
121,142.66666666666666,3003.0,Melbourne,Melbourne,1.0,2.0,17,1260000.0,3003.0,Melbourne,West Melbourne,3.0,2.0
121,142.66666666666666,3003.0,Melbourne,Melbourne,1.0,2.0,18,1065000.0,3003.0,Melbourne,West Melbourne,3.0,3.0
122,109.0,3003.0,Melbourne,Victoria,1.0,1.0,9,1460000.0,3003.0,,West Melbourne,1.0,3.0
122,109.0,3003.0,Melbourne,Victoria,1.0,1.0,10,1500000.0,3003.0,,West Melbourne,2.0,3.0
122,109.0,3003.0,Melbourne,Victoria,1.0,1.0,11,435000.0,3003.0,Melbourne,West Melbourne,1.0,1.0
122,109.0,3003.0,Melbourne,Victoria,1.0,1.0,12,745125.0,3003.0,Melbourne,West Melbourne,1.0,2.0
122,109.0,3003.0,Melbourne,Victoria,1.0,1.0,13,1371666.6666666667,3003.0,Melbourne,West Melbourne,1.0,3.0
122,109.0,3003.0,Melbourne,Victoria,1.0,1.0,14,1900000.0,3003.0,Melbourne,West Melbourne,1.0,4.0
122,109.0,3003.0,Melbourne,Victoria,1.0,1.0,15,906500.0,3003.0,Melbourne,West Melbourne,2.0,2.0
122,109.0,3003.0,Melbourne,Victoria,1.0,1.0,16,902750.0,3003.0,Melbourne,West Melbourne,2.0,3.0
122,109.0,3003.0,Melbourne,Victoria,1.0,1.0,17,1260000.0,3003.0,Melbourne,West Melbourne,3.0,2.0
122,109.0,3003.0,Melbourne,Victoria,1.0,1.0,18,1065000.0,3003.0,Melbourne,West Melbourne,3.0,3.0
123,103.0,3003.0,Melbourne,West Melbourne,1.0,0.0,9,1460000.0,3003.0,,West Melbourne,1.0,3.0
123,103.0,3003.0,Melbourne,West Melbourne,1.0,0.0,10,1500000.0,3003.0,,West Melbourne,2.0,3.0
123,103.0,3003.0,Melbourne,West Melbourne,1.0,0.0,11,435000.0,3003.0,Melbourne,West Melbourne,1.0,1.0
123,103.0,3003.0,Melbourne,West Melbourne,1.0,0.0,12,745125.0,3003.0,Melbourne,West Melbourne,1.0,2.0
123,103.0,3003.0,Melbourne,West Melbourne,1.0,0.0,13,1371666.6666666667,3003.0,Melbourne,West Melbourne,1.0,3.0
123,103.0,3003.0,Melbourne,West Melbourne,1.0,0.0,14,1900000.0,3003.0,Melbourne,West Melbourne,1.0,4.0
123,103.0,3003.0,Melbourne,West Melbourne,1.0,0.0,15,906500.0,3003.0,Melbourne,West Melbourne,2.0,2.0
123,103.0,3003.0,Melbourne,West Melbourne,1.0,0.0,16,902750.0,3003.0,Melbourne,West Melbourne,2.0,3.0
123,103.0,3003.0,Melbourne,West Melbourne,1.0,0.0,17,1260000.0,3003.0,Melbourne,West Melbourne,3.0,2.0
123,103.0,3003.0,Melbourne,West Melbourne,1.0,0.0,18,1065000.0,3003.0,Melbourne,West Melbourne,3.0,3.0
124,91.09160305343511,3003.0,Melbourne,West Melbourne,1.0,1.0,9,1460000.0,3003.0,,West Melbourne,1.0,3.0
124,91.09160305343511,3003.0,Melbourne,West Melbourne,1.0,1.0,10,1500000.0,3003.0,,West Melbourne,2.0,3.0
124,91.09160305343511,3003.0,Melbourne,West Melbourne,1.0,1.0,11,435000.0,3003.0,Melbourne,West Melbourne,1.0,1.0
124,91.09160305343511,3003.0,Melbourne,West Melbourne,1.0,1.0,12,745125.0,3003.0,Melbourne,West Melbourne,1.0,2.0
124,91.09160305343511,3003.0,Melbourne,West Melbourne,1.0,1.0,13,1371666.6666666667,3003.0,Melbourne,West Melbourne,1.0,3.0
124,91.09160305343511,3003.0,Melbourne,West Melbourne,1.0,1.0,14,1900000.0,3003.0,Melbourne,West Melbourne,1.0,4.0
124,91.09160305343511,3003.0,Melbourne,West Melbourne,1.0,1.0,15,906500.0,3003.0,Melbourne,West Melbourne,2.0,2.0
124,91.09160305343511,3003.0,Melbourne,West Melbourne,1.0,1.0,16,902750.0,3003.0,Melbourne,West Melbourne,2.0,3.0
124,91.09160305343511,3003.0,Melbourne,West Melbourne,1.0,1.0,17,1260000.0,3003.0,Melbourne,West Melbourne,3.0,2.0
124,91.09160305343511,3003.0,Melbourne,West Melbourne,1.0,1.0,18,1065000.0,3003.0,Melbourne,West Melbourne,3.0,3.0
125,152.3673469387755,3003.0,Melbourne,West Melbourne,1.0,2.0,9,1460000.0,3003.0,,West Melbourne,1.0,3.0
125,152.3673469387755,3003.0,Melbourne,West Melbourne,1.0,2.0,10,1500000.0,3003.0,,West Melbourne,2.0,3.0
125,152.3673469387755,3003.0,Melbourne,West Melbourne,1.0,2.0,11,435000.0,3003.0,Melbourne,West Melbourne,1.0,1.0
125,152.3673469387755,3003.0,Melbourne,West Melbourne,1.0,2.0,12,745125.0,3003.0,Melbourne,West Melbourne,1.0,2.0
125,152.3673469387755,3003.0,Melbourne,West Melbourne,1.0,2.0,13,1371666.6666666667,3003.0,Melbourne,West Melbourne,1.0,3.0
125,152.3673469387755,3003.0,Melbourne,West Melbourne,1.0,2.0,14,1900000.0,3003.0,Melbourne,West Melbourne,1.0,4.0
125,152.3673469387755,3003.0,Melbourne,West Melbourne,1.0,2.0,15,906500.0,3003.0,Melbourne,West Melbourne,2.0,2.0
125,152.3673469387755,3003.0,Melbourne,West Melbourne,1.0,2.0,16,902750.0,3003.0,Melbourne,West Melbourne,2.0,3.0
125,152.3673469387755,3003.0,Melbourne,West Melbourne,1.0,2.0,17,1260000.0,3003.0,Melbourne,West Melbourne,3.0,2.0
125,152.3673469387755,3003.0,Melbourne,West Melbourne,1.0,2.0,18,1065000.0,3003.0,Melbourne,West Melbourne,3.0,3.0
126,138.33333333333334,3003.0,Melbourne,West Melbourne,1.0,3.0,9,1460000.0,3003.0,,West Melbourne,1.0,3.0
126,138.33333333333334,3003.0,Melbourne,West Melbourne,1.0,3.0,10,1500000.0,3003.0,,West Melbourne,2.0,3.0
126,138.33333333333334,3003.0,Melbourne,West Melbourne,1.0,3.0,11,435000.0,3003.0,Melbourne,West Melbourne,1.0,1.0
126,138.33333333333334,3003.0,Melbourne,West Melbourne,1.0,3.0,12,745125.0,3003.0,Melbourne,West Melbourne,1.0,2.0
126,138.33333333333334,3003.0,Melbourne,West Melbourne,1.0,3.0,13,1371666.6666666667,3003.0,Melbourne,West Melbourne,1.0,3.0
126,138.33333333333334,3003.0,Melbourne,West Melbourne,1.0,3.0,14,1900000.0,3003.0,Melbourne,West Melbourne,1.0,4.0
126,138.33333333333334,3003.0,Melbourne,West Melbourne,1.0,3.0,15,906500.0,3003.0,Melbourne,West Melbourne,2.0,2.0
126,138.33333333333334,3003.0,Melbourne,West Melbourne,1.0,3.0,16,902750.0,3003.0,Melbourne,West Melbourne,2.0,3.0
126,138.33333333333334,3003.0,Melbourne,West Melbourne,1.0,3.0,17,1260000.0,3003.0,Melbourne,West Melbourne,3.0,2.0
126,138.33333333333334,3003.0,Melbourne,West Melbourne,1.0,3.0,18,1065000.0,3003.0,Melbourne,West Melbourne,3.0,3.0
127,83.8,3003.0,Melbourne,West Melbourne,1.5,1.0,9,1460000.0,3003.0,,West Melbourne,1.0,3.0
127,83.8,3003.0,Melbourne,West Melbourne,1.5,1.0,10,1500000.0,3003.0,,West Melbourne,2.0,3.0
127,83.8,3003.0,Melbourne,West Melbourne,1.5,1.0,11,435000.0,3003.0,Melbourne,West Melbourne,1.0,1.0
127,83.8,3003.0,Melbourne,West Melbourne,1.5,1.0,12,745125.0,3003.0,Melbourne,West Melbourne,1.0,2.0
127,83.8,3003.0,Melbourne,West Melbourne,1.5,1.0,13,1371666.6666666667,3003.0,Melbourne,West Melbourne,1.0,3.0
127,83.8,3003.0,Melbourne,West Melbourne,1.5,1.0,14,1900000.0,3003.0,Melbourne,West Melbourne,1.0,4.0
127,83.8,3003.0,Melbourne,West Melbourne,1.5,1.0,15,906500.0,3003.0,Melbourne,West Melbourne,2.0,2.0
127,83.8,3003.0,Melbourne,West Melbourne,1.5,1.0,16,902750.0,3003.0,Melbourne,West Melbourne,2.0,3.0
127,83.8,3003.0,Melbourne,West Melbourne,1.5,1.0,17,1260000.0,3003.0,Melbourne,West Melbourne,3.0,2.0
127,83.8,3003.0,Melbourne,West Melbourne,1.5,1.0,18,1065000.0,3003.0,Melbourne,West Melbourne,3.0,3.0
128,145.0,3003.0,Melbourne,West Melbourne,1.5,2.0,9,1460000.0,3003.0,,West Melbourne,1.0,3.0
128,145.0,3003.0,Melbourne,West Melbourne,1.5,2.0,10,1500000.0,3003.0,,West Melbourne,2.0,3.0
128,145.0,3003.0,Melbourne,West Melbourne,1.5,2.0,11,435000.0,3003.0,Melbourne,West Melbourne,1.0,1.0
128,145.0,3003.0,Melbourne,West Melbourne,1.5,2.0,12,745125.0,3003.0,Melbourne,West Melbourne,1.0,2.0
128,145.0,3003.0,Melbourne,West Melbourne,1.5,2.0,13,1371666.6666666667,3003.0,Melbourne,West Melbourne,1.0,3.0
128,145.0,3003.0,Melbourne,West Melbourne,1.5,2.0,14,1900000.0,3003.0,Melbourne,West Melbourne,1.0,4.0
128,145.0,3003.0,Melbourne,West Melbourne,1.5,2.0,15,906500.0,3003.0,Melbourne,West Melbourne,2.0,2.0
128,145.0,3003.0,Melbourne,West Melbourne,1.5,2.0,16,902750.0,3003.0,Melbourne,West Melbourne,2.0,3.0
128,145.0,3003.0,Melbourne,West Melbourne,1.5,2.0,17,1260000.0,3003.0,Melbourne,West Melbourne,3.0,2.0
128,145.0,3003.0,Melbourne,West Melbourne,1.5,2.0,18,1065000.0,3003.0,Melbourne,West Melbourne,3.0,3.0
129,62.2,3003.0,Melbourne,West Melbourne,2.0,1.0,9,1460000.0,3003.0,,West Melbourne,1.0,3.0
129,62.2,3003.0,Melbourne,West Melbourne,2.0,1.0,10,1500000.0,3003.0,,West Melbourne,2.0,3.0
129,62.2,3003.0,Melbourne,West Melbourne,2.0,1.0,11,435000.0,3003.0,Melbourne,West Melbourne,1.0,1.0
129,62.2,3003.0,Melbourne,West Melbourne,2.0,1.0,12,745125.0,3003.0,Melbourne,West Melbourne,1.0,2.0
129,62.2,3003.0,Melbourne,West Melbourne,2.0,1.0,13,1371666.6666666667,3003.0,Melbourne,West Melbourne,1.0,3.0
129,62.2,3003.0,Melbourne,West Melbourne,2.0,1.0,14,1900000.0,3003.0,Melbourne,West Melbourne,1.0,4.0
129,62.2,3003.0,Melbourne,West Melbourne,2.0,1.0,15,906500.0,3003.0,Melbourne,West Melbourne,2.0,2.0
129,62.2,3003.0,Melbourne,West Melbourne,2.0,1.0,16,902750.0,3003.0,Melbourne,West Melbourne,2.0,3.0
129,62.2,3003.0,Melbourne,West Melbourne,2.0,1.0,17,1260000.0,3003.0,Melbourne,West Melbourne,3.0,2.0
129,62.2,3003.0,Melbourne,West Melbourne,2.0,1.0,18,1065000.0,3003.0,Melbourne,West Melbourne,3.0,3.0
130,163.02777777777777,3003.0,Melbourne,West Melbourne,2.0,2.0,9,1460000.0,3003.0,,West Melbourne,1.0,3.0
130,163.02777777777777,3003.0,Melbourne,West Melbourne,2.0,2.0,10,1500000.0,3003.0,,West Melbourne,2.0,3.0
130,163.02777777777777,3003.0,Melbourne,West Melbourne,2.0,2.0,11,435000.0,3003.0,Melbourne,West Melbourne,1.0,1.0
130,163.02777777777777,3003.0,Melbourne,West Melbourne,2.0,2.0,12,745125.0,3003.0,Melbourne,West Melbourne,1.0,2.0
130,163.02777777777777,3003.0,Melbourne,West Melbourne,2.0,2.0,13,1371666.6666666667,3003.0,Melbourne,West Melbourne,1.0,3.0
130,163.02777777777777,3003.0,Melbourne,West Melbourne,2.0,2.0,14,1900000.0,3003.0,Melbourne,West Melbourne,1.0,4.0
130,163.02777777777777,3003.0,Melbourne,West Melbourne,2.0,2.0,15,906500.0,3003.0,Melbourne,West Melbourne,2.0,2.0
130,163.02777777777777,3003.0,Melbourne,West Melbourne,2.0,2.0,16,902750.0,3003.0,Melbourne,West Melbourne,2.0,3.0
130,163.02777777777777,3003.0,Melbourne,West Melbourne,2.0,2.0,17,1260000.0,3003.0,Melbourne,West Melbourne,3.0,2.0
130,163.02777777777777,3003.0,Melbourne,West Melbourne,2.0,2.0,18,1065000.0,3003.0,Melbourne,West Melbourne,3.0,3.0
131,241.22222222222223,3003.0,Melbourne,West Melbourne,2.0,3.0,9,1460000.0,3003.0,,West Melbourne,1.0,3.0
131,241.22222222222223,3003.0,Melbourne,West Melbourne,2.0,3.0,10,1500000.0,3003.0,,West Melbourne,2.0,3.0
131,241.22222222222223,3003.0,Melbourne,West Melbourne,2.0,3.0,11,435000.0,3003.0,Melbourne,West Melbourne,1.0,1.0
131,241.22222222222223,3003.0,Melbourne,West Melbourne,2.0,3.0,12,745125.0,3003.0,Melbourne,West Melbourne,1.0,2.0
131,241.22222222222223,3003.0,Melbourne,West Melbourne,2.0,3.0,13,1371666.6666666667,3003.0,Melbourne,West Melbourne,1.0,3.0
131,241.22222222222223,3003.0,Melbourne,West Melbourne,2.0,3.0,14,1900000.0,3003.0,Melbourne,West Melbourne,1.0,4.0
131,241.22222222222223,3003.0,Melbourne,West Melbourne,2.0,3.0,15,906500.0,3003.0,Melbourne,West Melbourne,2.0,2.0
131,241.22222222222223,3003.0,Melbourne,West Melbourne,2.0,3.0,16,902750.0,3003.0,Melbourne,West Melbourne,2.0,3.0
131,241.22222222222223,3003.0,Melbourne,West Melbourne,2.0,3.0,17,1260000.0,3003.0,Melbourne,West Melbourne,3.0,2.0
131,241.22222222222223,3003.0,Melbourne,West Melbourne,2.0,3.0,18,1065000.0,3003.0,Melbourne,West Melbourne,3.0,3.0
132,46.0,3003.0,Melbourne,West Melbourne - flagstaff,1.0,1.0,9,1460000.0,3003.0,,West Melbourne,1.0,3.0
132,46.0,3003.0,Melbourne,West Melbourne - flagstaff,1.0,1.0,10,1500000.0,3003.0,,West Melbourne,2.0,3.0
132,46.0,3003.0,Melbourne,West Melbourne - flagstaff,1.0,1.0,11,435000.0,3003.0,Melbourne,West Melbourne,1.0,1.0
132,46.0,3003.0,Melbourne,West Melbourne - flagstaff,1.0,1.0,12,745125.0,3003.0,Melbourne,West Melbourne,1.0,2.0
132,46.0,3003.0,Melbourne,West Melbourne - flagstaff,1.0,1.0,13,1371666.6666666667,3003.0,Melbourne,West Melbourne,1.0,3.0
132,46.0,3003.0,Melbourne,West Melbourne - flagstaff,1.0,1.0,14,1900000.0,3003.0,Melbourne,West Melbourne,1.0,4.0
132,46.0,3003.0,Melbourne,West Melbourne - flagstaff,1.0,1.0,15,906500.0,3003.0,Melbourne,West Melbourne,2.0,2.0
132,46.0,3003.0,Melbourne,West Melbourne - flagstaff,1.0,1.0,16,902750.0,3003.0,Melbourne,West Melbourne,2.0,3.0
132,46.0,3003.0,Melbourne,West Melbourne - flagstaff,1.0,1.0,17,1260000.0,3003.0,Melbourne,West Melbourne,3.0,2.0
132,46.0,3003.0,Melbourne,West Melbourne - flagstaff,1.0,1.0,18,1065000.0,3003.0,Melbourne,West Melbourne,3.0,3.0
157,150.0,3006.0,Melbourne,Docklands,1.0,2.0,19,422857.14285714284,3006.0,Melbourne,Southbank,1.0,1.0
157,150.0,3006.0,Melbourne,Docklands,1.0,2.0,20,608906.25,3006.0,Melbourne,Southbank,1.0,2.0
157,150.0,3006.0,Melbourne,Docklands,1.0,2.0,21,880000.0,3006.0,Melbourne,Southbank,1.0,3.0
157,150.0,3006.0,Melbourne,Docklands,1.0,2.0,22,599333.3333333334,3006.0,Melbourne,Southbank,2.0,2.0
157,150.0,3006.0,Melbourne,Docklands,1.0,2.0,23,794000.0,3006.0,Melbourne,Southbank,2.0,3.0
157,150.0,3006.0,Melbourne,Docklands,1.0,2.0,24,690000.0,3006.0,Melbourne,Southbank,3.0,2.0
157,150.0,3006.0,Melbourne,Docklands,1.0,2.0,25,1120000.0,3006.0,Melbourne,Southbank,3.0,4.0
157,150.0,3006.0,Melbourne,Docklands,1.0,2.0,26,740000.0,3006.0,Port Phillip,Southbank,2.0,3.0
158,161.0,3006.0,Melbourne,Docklands,2.0,2.0,19,422857.14285714284,3006.0,Melbourne,Southbank,1.0,1.0
158,161.0,3006.0,Melbourne,Docklands,2.0,2.0,20,608906.25,3006.0,Melbourne,Southbank,1.0,2.0
158,161.0,3006.0,Melbourne,Docklands,2.0,2.0,21,880000.0,3006.0,Melbourne,Southbank,1.0,3.0
158,161.0,3006.0,Melbourne,Docklands,2.0,2.0,22,599333.3333333334,3006.0,Melbourne,Southbank,2.0,2.0
158,161.0,3006.0,Melbourne,Docklands,2.0,2.0,23,794000.0,3006.0,Melbourne,Southbank,2.0,3.0
158,161.0,3006.0,Melbourne,Docklands,2.0,2.0,24,690000.0,3006.0,Melbourne,Southbank,3.0,2.0
158,161.0,3006.0,Melbourne,Docklands,2.0,2.0,25,1120000.0,3006.0,Melbourne,Southbank,3.0,4.0
158,161.0,3006.0,Melbourne,Docklands,2.0,2.0,26,740000.0,3006.0,Port Phillip,Southbank,2.0,3.0
159,129.22222222222223,3006.0,Melbourne,Melbourne,1.0,1.0,19,422857.14285714284,3006.0,Melbourne,Southbank,1.0,1.0
159,129.22222222222223,3006.0,Melbourne,Melbourne,1.0,1.0,20,608906.25,3006.0,Melbourne,Southbank,1.0,2.0
159,129.22222222222223,3006.0,Melbourne,Melbourne,1.0,1.0,21,880000.0,3006.0,Melbourne,Southbank,1.0,3.0
159,129.22222222222223,3006.0,Melbourne,Melbourne,1.0,1.0,22,599333.3333333334,3006.0,Melbourne,Southbank,2.0,2.0
159,129.22222222222223,3006.0,Melbourne,Melbourne,1.0,1.0,23,794000.0,3006.0,Melbourne,Southbank,2.0,3.0
159,129.22222222222223,3006.0,Melbourne,Melbourne,1.0,1.0,24,690000.0,3006.0,Melbourne,Southbank,3.0,2.0
159,129.22222222222223,3006.0,Melbourne,Melbourne,1.0,1.0,25,1120000.0,3006.0,Melbourne,Southbank,3.0,4.0
159,129.22222222222223,3006.0,Melbourne,Melbourne,1.0,1.0,26,740000.0,3006.0,Port Phillip,Southbank,2.0,3.0
160,157.75,3006.0,Melbourne,Melbourne,1.0,2.0,19,422857.14285714284,3006.0,Melbourne,Southbank,1.0,1.0
160,157.75,3006.0,Melbourne,Melbourne,1.0,2.0,20,608906.25,3006.0,Melbourne,Southbank,1.0,2.0
160,157.75,3006.0,Melbourne,Melbourne,1.0,2.0,21,880000.0,3006.0,Melbourne,Southbank,1.0,3.0
160,157.75,3006.0,Melbourne,Melbourne,1.0,2.0,22,599333.3333333334,3006.0,Melbourne,Southbank,2.0,2.0
160,157.75,3006.0,Melbourne,Melbourne,1.0,2.0,23,794000.0,3006.0,Melbourne,Southbank,2.0,3.0
160,157.75,3006.0,Melbourne,Melbourne,1.0,2.0,24,690000.0,3006.0,Melbourne,Southbank,3.0,2.0
160,157.75,3006.0,Melbourne,Melbourne,1.0,2.0,25,1120000.0,3006.0,Melbourne,Southbank,3.0,4.0
160,157.75,3006.0,Melbourne,Melbourne,1.0,2.0,26,740000.0,3006.0,Port Phillip,Southbank,2.0,3.0
161,130.0,3006.0,Melbourne,Melbourne,1.5,1.0,19,422857.14285714284,3006.0,Melbourne,Southbank,1.0,1.0
161,130.0,3006.0,Melbourne,Melbourne,1.5,1.0,20,608906.25,3006.0,Melbourne,Southbank,1.0,2.0
161,130.0,3006.0,Melbourne,Melbourne,1.5,1.0,21,880000.0,3006.0,Melbourne,Southbank,1.0,3.0
161,130.0,3006.0,Melbourne,Melbourne,1.5,1.0,22,599333.3333333334,3006.0,Melbourne,Southbank,2.0,2.0
161,130.0,3006.0,Melbourne,Melbourne,1.5,1.0,23,794000.0,3006.0,Melbourne,Southbank,2.0,3.0
161,130.0,3006.0,Melbourne,Melbourne,1.5,1.0,24,690000.0,3006.0,Melbourne,Southbank,3.0,2.0
161,130.0,3006.0,Melbourne,Melbourne,1.5,1.0,25,1120000.0,3006.0,Melbourne,Southbank,3.0,4.0
161,130.0,3006.0,Melbourne,Melbourne,1.5,1.0,26,740000.0,3006.0,Port Phillip,Southbank,2.0,3.0
162,159.0,3006.0,Melbourne,Melbourne,1.5,2.0,19,422857.14285714284,3006.0,Melbourne,Southbank,1.0,1.0
162,159.0,3006.0,Melbourne,Melbourne,1.5,2.0,20,608906.25,3006.0,Melbourne,Southbank,1.0,2.0
162,159.0,3006.0,Melbourne,Melbourne,1.5,2.0,21,880000.0,3006.0,Melbourne,Southbank,1.0,3.0
162,159.0,3006.0,Melbourne,Melbourne,1.5,2.0,22,599333.3333333334,3006.0,Melbourne,Southbank,2.0,2.0
162,159.0,3006.0,Melbourne,Melbourne,1.5,2.0,23,794000.0,3006.0,Melbourne,Southbank,2.0,3.0
162,159.0,3006.0,Melbourne,Melbourne,1.5,2.0,24,690000.0,3006.0,Melbourne,Southbank,3.0,2.0
162,159.0,3006.0,Melbourne,Melbourne,1.5,2.0,25,1120000.0,3006.0,Melbourne,Southbank,3.0,4.0
162,159.0,3006.0,Melbourne,Melbourne,1.5,2.0,26,740000.0,3006.0,Port Phillip,Southbank,2.0,3.0
163,90.0,3006.0,Melbourne,Melbourne,2.0,1.0,19,422857.14285714284,3006.0,Melbourne,Southbank,1.0,1.0
163,90.0,3006.0,Melbourne,Melbourne,2.0,1.0,20,608906.25,3006.0,Melbourne,Southbank,1.0,2.0
163,90.0,3006.0,Melbourne,Melbourne,2.0,1.0,21,880000.0,3006.0,Melbourne,Southbank,1.0,3.0
163,90.0,3006.0,Melbourne,Melbourne,2.0,1.0,22,599333.3333333334,3006.0,Melbourne,Southbank,2.0,2.0
163,90.0,3006.0,Melbourne,Melbourne,2.0,1.0,23,794000.0,3006.0,Melbourne,Southbank,2.0,3.0
163,90.0,3006.0,Melbourne,Melbourne,2.0,1.0,24,690000.0,3006.0,Melbourne,Southbank,3.0,2.0
163,90.0,3006.0,Melbourne,Melbourne,2.0,1.0,25,1120000.0,3006.0,Melbourne,Southbank,3.0,4.0
163,90.0,3006.0,Melbourne,Melbourne,2.0,1.0,26,740000.0,3006.0,Port Phillip,Southbank,2.0,3.0
164,180.0,3006.0,Melbourne,Melbourne,2.0,2.0,19,422857.14285714284,3006.0,Melbourne,Southbank,1.0,1.0
164,180.0,3006.0,Melbourne,Melbourne,2.0,2.0,20,608906.25,3006.0,Melbourne,Southbank,1.0,2.0
164,180.0,3006.0,Melbourne,Melbourne,2.0,2.0,21,880000.0,3006.0,Melbourne,Southbank,1.0,3.0
164,180.0,3006.0,Melbourne,Melbourne,2.0,2.0,22,599333.3333333334,3006.0,Melbourne,Southbank,2.0,2.0
164,180.0,3006.0,Melbourne,Melbourne,2.0,2.0,23,794000.0,3006.0,Melbourne,Southbank,2.0,3.0
164,180.0,3006.0,Melbourne,Melbourne,2.0,2.0,24,690000.0,3006.0,Melbourne,Southbank,3.0,2.0
164,180.0,3006.0,Melbourne,Melbourne,2.0,2.0,25,1120000.0,3006.0,Melbourne,Southbank,3.0,4.0
164,180.0,3006.0,Melbourne,Melbourne,2.0,2.0,26,740000.0,3006.0,Port Phillip,Southbank,2.0,3.0
165,251.0,3006.0,Melbourne,South Melbourne,1.0,1.0,19,422857.14285714284,3006.0,Melbourne,Southbank,1.0,1.0
165,251.0,3006.0,Melbourne,South Melbourne,1.0,1.0,20,608906.25,3006.0,Melbourne,Southbank,1.0,2.0
165,251.0,3006.0,Melbourne,South Melbourne,1.0,1.0,21,880000.0,3006.0,Melbourne,Southbank,1.0,3.0
165,251.0,3006.0,Melbourne,South Melbourne,1.0,1.0,22,599333.3333333334,3006.0,Melbourne,Southbank,2.0,2.0
165,251.0,3006.0,Melbourne,South Melbourne,1.0,1.0,23,794000.0,3006.0,Melbourne,Southbank,2.0,3.0
165,251.0,3006.0,Melbourne,South Melbourne,1.0,1.0,24,690000.0,3006.0,Melbourne,Southbank,3.0,2.0
165,251.0,3006.0,Melbourne,South Melbourne,1.0,1.0,25,1120000.0,3006.0,Melbourne,Southbank,3.0,4.0
165,251.0,3006.0,Melbourne,South Melbourne,1.0,1.0,26,740000.0,3006.0,Port Phillip,Southbank,2.0,3.0
166,103.5,3006.0,Melbourne,South Wharf,1.0,1.0,19,422857.14285714284,3006.0,Melbourne,Southbank,1.0,1.0
166,103.5,3006.0,Melbourne,South Wharf,1.0,1.0,20,608906.25,3006.0,Melbourne,Southbank,1.0,2.0
166,103.5,3006.0,Melbourne,South Wharf,1.0,1.0,21,880000.0,3006.0,Melbourne,Southbank,1.0,3.0
166,103.5,3006.0,Melbourne,South Wharf,1.0,1.0,22,599333.3333333334,3006.0,Melbourne,Southbank,2.0,2.0
166,103.5,3006.0,Melbourne,South Wharf,1.0,1.0,23,794000.0,3006.0,Melbourne,Southbank,2.0,3.0
166,103.5,3006.0,Melbourne,South Wharf,1.0,1.0,24,690000.0,3006.0,Melbourne,Southbank,3.0,2.0
166,103.5,3006.0,Melbourne,South Wharf,1.0,1.0,25,1120000.0,3006.0,Melbourne,Southbank,3.0,4.0
166,103.5,3006.0,Melbourne,South Wharf,1.0,1.0,26,740000.0,3006.0,Port Phillip,Southbank,2.0,3.0
167,71.0,3006.0,Melbourne,South Wharf,2.0,1.0,19,422857.14285714284,3006.0,Melbourne,Southbank,1.0,1.0
167,71.0,3006.0,Melbourne,South Wharf,2.0,1.0,20,608906.25,3006.0,Melbourne,Southbank,1.0,2.0
167,71.0,3006.0,Melbourne,South Wharf,2.0,1.0,21,880000.0,3006.0,Melbourne,Southbank,1.0,3.0
167,71.0,3006.0,Melbourne,South Wharf,2.0,1.0,22,599333.3333333334,3006.0,Melbourne,Southbank,2.0,2.0
167,71.0,3006.0,Melbourne,South Wharf,2.0,1.0,23,794000.0,3006.0,Melbourne,Southbank,2.0,3.0
167,71.0,3006.0,Melbourne,South Wharf,2.0,1.0,24,690000.0,3006.0,Melbourne,Southbank,3.0,2.0
167,71.0,3006.0,Melbourne,South Wharf,2.0,1.0,25,1120000.0,3006.0,Melbourne,Southbank,3.0,4.0
167,71.0,3006.0,Melbourne,South Wharf,2.0,1.0,26,740000.0,3006.0,Port Phillip,Southbank,2.0,3.0
168,98.0,3006.0,Melbourne,Southbank,1.0,0.0,19,422857.14285714284,3006.0,Melbourne,Southbank,1.0,1.0
168,98.0,3006.0,Melbourne,Southbank,1.0,0.0,20,608906.25,3006.0,Melbourne,Southbank,1.0,2.0
168,98.0,3006.0,Melbourne,Southbank,1.0,0.0,21,880000.0,3006.0,Melbourne,Southbank,1.0,3.0
168,98.0,3006.0,Melbourne,Southbank,1.0,0.0,22,599333.3333333334,3006.0,Melbourne,Southbank,2.0,2.0
168,98.0,3006.0,Melbourne,Southbank,1.0,0.0,23,794000.0,3006.0,Melbourne,Southbank,2.0,3.0
